0,63.6,,Time,Treflect
,,,638.2,20.54
,,,638.3,20.52
,,,638.4,20.55
,,,638.5,20.51
,,,638.6,20.56
,,,638.7,20.57
,,,638.8,20.54
,,,638.9,20.53
,,,639,20.54
,,,639.1,20.5
,,,639.2,20.54
,,,639.3,20.53
,,,639.4,20.55
,,,639.5,20.53
,,,639.6,20.51
,,,639.7,20.5
,,,639.8,20.53
,,,639.9,20.56
,,,640,20.55
,,,640.1,20.51
,,,640.2,20.52
,,,640.3,20.51
,,,640.4,20.46
,,,640.5,20.43
,,,640.6,20.47
,,,640.7,20.48
,,,640.8,20.48
,,,640.9,20.43
,,,641,20.44
,,,641.1,20.48
,,,641.2,20.49
,,,641.3,20.54
,,,641.4,20.48
,,,641.5,20.48
,,,641.6,20.46
,,,641.7,20.52
,,,641.8,20.53
,,,641.9,20.49
,,,642,20.51
,,,642.1,20.47
,,,642.2,20.51
,,,642.3,20.49
,,,642.4,20.49
,,,642.5,20.46
,,,642.6,20.48
,,,642.7,20.49
,,,642.8,20.5
,,,642.9,20.52
,,,643,20.57
,,,643.1,20.49
,,,643.2,20.49
,,,643.3,20.5
,,,643.4,20.5
,,,643.5,20.47
,,,643.6,20.47
,,,643.7,20.47
,,,643.8,20.49
,,,643.9,20.46
,,,644,20.48
,,,644.1,20.46
,,,644.2,20.49
,,,644.3,20.53
,,,644.4,20.54
,,,644.5,20.53
,,,644.6,20.49
,,,644.7,20.55
,,,644.8,20.49
,,,644.9,20.52
,,,645,20.51
,,,645.1,20.51
,,,645.2,20.52
,,,645.3,20.51
,,,645.4,20.48
,,,645.5,20.5
,,,645.6,20.54
,,,645.7,20.53
,,,645.8,20.51
,,,645.9,20.47
,,,646,20.49
,,,646.1,20.49
,,,646.2,20.52
,,,646.3,20.53
,,,646.4,20.5
,,,646.5,20.47
,,,646.6,20.54
,,,646.7,20.52
,,,646.8,20.49
,,,646.9,20.53
,,,647,20.52
,,,647.1,20.5
,,,647.2,20.49
,,,647.3,20.55
,,,647.4,20.53
,,,647.5,20.57
,,,647.6,20.59
,,,647.7,20.56
,,,647.8,20.59
,,,647.9,20.56
,,,648,20.57
,,,648.1,20.56
,,,648.2,20.57
,,,648.3,20.57
,,,648.4,20.56
,,,648.5,20.51
,,,648.6,20.54
,,,648.7,20.52
,,,648.8,20.52
,,,648.9,20.53
,,,649,20.58
,,,649.1,20.56
,,,649.2,20.62
,,,649.3,20.61
,,,649.4,20.61
,,,649.5,20.62
,,,649.6,20.58
,,,649.7,20.54
,,,649.8,20.59
,,,649.9,20.6
,,,650,20.61
,,,650.1,20.62
,,,650.2,20.59
,,,650.3,20.55
,,,650.4,20.55
,,,650.5,20.55
,,,650.6,20.52
,,,650.7,20.51
,,,650.8,20.59
,,,650.9,20.52
,,,651,20.49
,,,651.1,20.49
,,,651.2,20.51
,,,651.3,20.51
,,,651.4,20.51
,,,651.5,20.52
,,,651.6,20.53
,,,651.7,20.52
,,,651.8,20.54
,,,651.9,20.55
,,,652,20.59
,,,652.1,20.56
,,,652.2,20.53
,,,652.3,20.52
,,,652.4,20.51
,,,652.5,20.58
,,,652.6,20.52
,,,652.7,20.53
,,,652.8,20.52
,,,652.9,20.58
,,,653,20.56
,,,653.1,20.55
,,,653.2,20.54
,,,653.3,20.52
,,,653.4,20.52
,,,653.5,20.49
,,,653.6,20.55
,,,653.7,20.55
,,,653.8,20.54
,,,653.9,20.58
,,,654,20.55
,,,654.1,20.52
,,,654.2,20.52
,,,654.3,20.53
,,,654.4,20.57
,,,654.5,20.6
,,,654.6,20.57
,,,654.7,20.56
,,,654.8,20.63
,,,654.9,20.61
,,,655,20.57
,,,655.1,20.56
,,,655.2,20.52
,,,655.3,20.55
,,,655.4,20.58
,,,655.5,20.58
,,,655.6,20.51
,,,655.7,20.51
,,,655.8,20.52
,,,655.9,20.51
,,,656,20.49
,,,656.1,20.52
,,,656.2,20.53
,,,656.3,20.6
,,,656.4,20.62
,,,656.5,20.66
,,,656.6,20.61
,,,656.7,20.61
,,,656.8,20.6
,,,656.9,20.57
,,,657,20.58
,,,657.1,20.6
,,,657.2,20.6
,,,657.3,20.56
,,,657.4,20.51
,,,657.5,20.53
,,,657.6,20.56
,,,657.7,20.55
,,,657.8,20.56
,,,657.9,20.57
,,,658,20.57
,,,658.1,20.63
,,,658.2,20.61
,,,658.3,20.6
,,,658.4,20.57
,,,658.5,20.59
,,,658.6,20.56
,,,658.7,20.56
,,,658.8,20.64
,,,658.9,20.67
,,,659,20.69
,,,659.1,20.69
,,,659.2,20.7
,,,659.3,20.71
,,,659.4,20.69
,,,659.5,20.66
,,,659.6,20.65
,,,659.7,20.63
,,,659.8,20.69
,,,659.9,20.67
,,,660,20.68
,,,660.1,20.69
,,,660.2,20.67
,,,660.3,20.69
,,,660.4,20.64
,,,660.5,20.65
,,,660.6,20.7
,,,660.7,20.68
,,,660.8,20.63
,,,660.9,20.63
,,,661,20.65
,,,661.1,20.62
,,,661.2,20.65
,,,661.3,20.6
,,,661.4,20.57
,,,661.5,20.58
,,,661.6,20.6
,,,661.7,20.59
,,,661.8,20.57
,,,661.9,20.63
,,,662,20.63
,,,662.1,20.58
,,,662.2,20.59
,,,662.3,20.57
,,,662.4,20.58
,,,662.5,20.53
,,,662.6,20.55
,,,662.7,20.54
,,,662.8,20.57
,,,662.9,20.59
,,,663,20.62
,,,663.1,20.6
,,,663.2,20.55
,,,663.3,20.54
,,,663.4,20.55
,,,663.5,20.57
,,,663.6,20.52
,,,663.7,20.5
,,,663.8,20.52
,,,663.9,20.57
,,,664,20.58
,,,664.1,20.58
,,,664.2,20.53
,,,664.3,20.56
,,,664.4,20.58
,,,664.5,20.57
,,,664.6,20.64
,,,664.7,20.61
,,,664.8,20.63
,,,664.9,20.64
,,,665,20.62
,,,665.1,20.65
,,,665.2,20.65
,,,665.3,20.6
,,,665.4,20.6
,,,665.5,20.58
,,,665.6,20.6
,,,665.7,20.61
,,,665.8,20.64
,,,665.9,20.63
,,,666,20.61
,,,666.1,20.62
,,,666.2,20.65
,,,666.3,20.63
,,,666.4,20.64
,,,666.5,20.64
,,,666.6,20.58
,,,666.7,20.64
,,,666.8,20.55
,,,666.9,20.54
,,,667,20.54
,,,667.1,20.56
,,,667.2,20.6
,,,667.3,20.58
,,,667.4,20.57
,,,667.5,20.55
,,,667.6,20.53
,,,667.7,20.56
,,,667.8,20.59
,,,667.9,20.55
,,,668,20.56
,,,668.1,20.56
,,,668.2,20.57
,,,668.3,20.54
,,,668.4,20.59
,,,668.5,20.6
,,,668.6,20.6
,,,668.7,20.55
,,,668.8,20.55
,,,668.9,20.52
,,,669,20.56
,,,669.1,20.56
,,,669.2,20.6
,,,669.3,20.57
,,,669.4,20.56
,,,669.5,20.56
,,,669.6,20.55
,,,669.7,20.57
,,,669.8,20.63
,,,669.9,20.58
,,,670,20.56
,,,670.1,20.56
,,,670.2,20.59
,,,670.3,20.58
,,,670.4,20.59
,,,670.5,20.61
,,,670.6,20.6
,,,670.7,20.61
,,,670.8,20.64
,,,670.9,20.63
,,,671,20.58
,,,671.1,20.59
,,,671.2,20.58
,,,671.3,20.65
,,,671.4,20.62
,,,671.5,20.59
,,,671.6,20.58
,,,671.7,20.59
,,,671.8,20.56
,,,671.9,20.65
,,,672,20.61
,,,672.1,20.58
,,,672.2,20.6
,,,672.3,20.61
,,,672.4,20.56
,,,672.5,20.6
,,,672.6,20.59
,,,672.7,20.57
,,,672.8,20.6
,,,672.9,20.61
,,,673,20.61
,,,673.1,20.57
,,,673.2,20.56
,,,673.3,20.62
,,,673.4,20.59
,,,673.5,20.55
,,,673.6,20.53
,,,673.7,20.58
,,,673.8,20.58
,,,673.9,20.59
,,,674,20.56
,,,674.1,20.59
,,,674.2,20.54
,,,674.3,20.58
,,,674.4,20.58
,,,674.5,20.59
,,,674.6,20.55
,,,674.7,20.57
,,,674.8,20.59
,,,674.9,20.57
,,,675,20.59
,,,675.1,20.55
,,,675.2,20.52
,,,675.3,20.51
,,,675.4,20.5
,,,675.5,20.52
,,,675.6,20.54
,,,675.7,20.56
,,,675.8,20.54
,,,675.9,20.6
,,,676,20.58
,,,676.1,20.56
,,,676.2,20.56
,,,676.3,20.54
,,,676.4,20.58
,,,676.5,20.58
,,,676.6,20.57
,,,676.7,20.55
,,,676.8,20.55
,,,676.9,20.57
,,,677,20.57
,,,677.1,20.55
,,,677.2,20.54
,,,677.3,20.55
,,,677.4,20.56
,,,677.5,20.56
,,,677.6,20.54
,,,677.7,20.58
,,,677.8,20.55
,,,677.9,20.52
,,,678,20.57
,,,678.1,20.52
,,,678.2,20.51
,,,678.3,20.51
,,,678.4,20.54
,,,678.5,20.51
,,,678.6,20.56
,,,678.7,20.53
,,,678.8,20.55
,,,678.9,20.52
,,,679,20.55
,,,679.1,20.6
,,,679.2,20.53
,,,679.3,20.51
,,,679.4,20.51
,,,679.5,20.53
,,,679.6,20.5
,,,679.7,20.48
,,,679.8,20.55
,,,679.9,20.53
,,,680,20.52
,,,680.1,20.53
,,,680.2,20.52
,,,680.3,20.51
,,,680.4,20.55
,,,680.5,20.56
,,,680.6,20.51
,,,680.7,20.53
,,,680.8,20.54
,,,680.9,20.59
,,,681,20.56
,,,681.1,20.57
,,,681.2,20.57
,,,681.3,20.55
,,,681.4,20.6
,,,681.5,20.58
,,,681.6,20.62
,,,681.7,20.58
,,,681.8,20.56
,,,681.9,20.61
,,,682,20.56
,,,682.1,20.56
,,,682.2,20.59
,,,682.3,20.57
,,,682.4,20.57
,,,682.5,20.6
,,,682.6,20.6
,,,682.7,20.58
,,,682.8,20.52
,,,682.9,20.49
,,,683,20.48
,,,683.1,20.5
,,,683.2,20.54
,,,683.3,20.55
,,,683.4,20.55
,,,683.5,20.55
,,,683.6,20.6
,,,683.7,20.64
,,,683.8,20.64
,,,683.9,20.58
,,,684,20.57
,,,684.1,20.58
,,,684.2,20.56
,,,684.3,20.58
,,,684.4,20.58
,,,684.5,20.57
,,,684.6,20.6
,,,684.7,20.61
,,,684.8,20.59
,,,684.9,20.57
,,,685,20.53
,,,685.1,20.53
,,,685.2,20.54
,,,685.3,20.56
,,,685.4,20.58
,,,685.5,20.6
,,,685.6,20.55
,,,685.7,20.56
,,,685.8,20.55
,,,685.9,20.56
,,,686,20.5
,,,686.1,20.52
,,,686.2,20.59
,,,686.3,20.59
,,,686.4,20.56
,,,686.5,20.57
,,,686.6,20.55
,,,686.7,20.56
,,,686.8,20.58
,,,686.9,20.6
,,,687,20.59
,,,687.1,20.59
,,,687.2,20.59
,,,687.3,20.64
,,,687.4,20.61
,,,687.5,20.58
,,,687.6,20.61
,,,687.7,20.56
,,,687.8,20.59
,,,687.9,20.67
,,,688,20.62
,,,688.1,20.59
,,,688.2,20.55
,,,688.3,20.55
,,,688.4,20.55
,,,688.5,20.55
,,,688.6,20.55
,,,688.7,20.55
,,,688.8,20.55
,,,688.9,20.55
,,,689,20.55
,,,689.1,20.55
,,,689.2,20.55
,,,689.3,20.55
,,,689.4,20.58
,,,689.5,20.56
,,,689.6,20.6
,,,689.7,20.6
,,,689.8,20.54
,,,689.9,20.54
,,,690,20.59
,,,690.1,20.59
,,,690.2,20.56
,,,690.3,20.54
,,,690.4,20.67
,,,690.5,20.64
,,,690.6,20.6
,,,690.7,20.65
,,,690.8,20.6
,,,690.9,20.62
,,,691,20.65
,,,691.1,20.64
,,,691.2,20.59
,,,691.3,20.56
,,,691.4,20.57
,,,691.5,20.6
,,,691.6,20.55
,,,691.7,20.53
,,,691.8,20.6
,,,691.9,20.65
,,,692,20.63
,,,692.1,20.6
,,,692.2,20.56
,,,692.3,20.58
,,,692.4,20.56
,,,692.5,20.53
,,,692.6,20.56
,,,692.7,20.59
,,,692.8,20.58
,,,692.9,20.54
,,,693,20.53
,,,693.1,20.58
,,,693.2,20.58
,,,693.3,20.6
,,,693.4,20.57
,,,693.5,20.53
,,,693.6,20.52
,,,693.7,20.5
,,,693.8,20.49
,,,693.9,20.51
,,,694,20.5
,,,694.1,20.52
,,,694.2,20.54
,,,694.3,20.56
,,,694.4,20.53
,,,694.5,20.54
,,,694.6,20.52
,,,694.7,20.53
,,,694.8,20.54
,,,694.9,20.59
,,,695,20.54
,,,695.1,20.62
,,,695.2,20.54
,,,695.3,20.55
,,,695.4,20.58
,,,695.5,20.58
,,,695.6,20.52
,,,695.7,20.56
,,,695.8,20.59
,,,695.9,20.57
,,,696,20.62
,,,696.1,20.63
,,,696.2,20.62
,,,696.3,20.58
,,,696.4,20.61
,,,696.5,20.6
,,,696.6,20.56
,,,696.7,20.59
,,,696.8,20.59
,,,696.9,20.69
,,,697,20.63
,,,697.1,20.61
,,,697.2,20.61
,,,697.3,20.63
,,,697.4,20.61
,,,697.5,20.65
,,,697.6,20.6
,,,697.7,20.6
,,,697.8,20.65
,,,697.9,20.64
,,,698,20.7
,,,698.1,20.68
,,,698.2,20.66
,,,698.3,20.66
,,,698.4,20.64
,,,698.5,20.61
,,,698.6,20.65
,,,698.7,20.64
,,,698.8,20.61
,,,698.9,20.62
,,,699,20.62
,,,699.1,20.6
,,,699.2,20.58
,,,699.3,20.58
,,,699.4,20.6
,,,699.5,20.64
,,,699.6,20.54
,,,699.7,20.56
,,,699.8,20.55
,,,699.9,20.52
,,,700,20.53
,,,700.1,20.56
,,,700.2,20.56
,,,700.3,20.55
,,,700.4,20.58
,,,700.5,20.56
,,,700.6,20.58
,,,700.7,20.56
,,,700.8,20.51
,,,700.9,20.57
,,,701,20.61
,,,701.1,20.6
,,,701.2,20.57
,,,701.3,20.64
,,,701.4,20.66
,,,701.5,20.58
,,,701.6,20.63
,,,701.7,20.6
,,,701.8,20.58
,,,701.9,20.56
,,,702,20.55
,,,702.1,20.54
,,,702.2,20.58
,,,702.3,20.59
,,,702.4,20.56
,,,702.5,20.55
,,,702.6,20.57
,,,702.7,20.57
,,,702.8,20.56
,,,702.9,20.59
,,,703,20.62
,,,703.1,20.6
,,,703.2,20.58
,,,703.3,20.56
,,,703.4,20.55
,,,703.5,20.58
,,,703.6,20.6
,,,703.7,20.6
,,,703.8,20.54
,,,703.9,20.52
,,,704,20.55
,,,704.1,20.53
,,,704.2,20.54
,,,704.3,20.54
,,,704.4,20.61
,,,704.5,20.57
,,,704.6,20.55
,,,704.7,20.59
,,,704.8,20.61
,,,704.9,20.6
,,,705,20.56
,,,705.1,20.56
,,,705.2,20.57
,,,705.3,20.61
,,,705.4,20.59
,,,705.5,20.62
,,,705.6,20.58
,,,705.7,20.58
,,,705.8,20.59
,,,705.9,20.61
,,,706,20.56
,,,706.1,20.6
,,,706.2,20.59
,,,706.3,20.56
,,,706.4,20.55
,,,706.5,20.59
,,,706.6,20.58
,,,706.7,20.57
,,,706.8,20.56
,,,706.9,20.55
,,,707,20.54
,,,707.1,20.54
,,,707.2,20.58
,,,707.3,20.56
,,,707.4,20.55
,,,707.5,20.54
,,,707.6,20.56
,,,707.7,20.55
,,,707.8,20.55
,,,707.9,20.54
,,,708,20.55
,,,708.1,20.57
,,,708.2,20.56
,,,708.3,20.54
,,,708.4,20.54
,,,708.5,20.51
,,,708.6,20.61
,,,708.7,20.62
,,,708.8,20.6
,,,708.9,20.65
,,,709,20.57
,,,709.1,20.65
,,,709.2,20.59
,,,709.3,20.6
,,,709.4,20.58
,,,709.5,20.62
,,,709.6,20.59
,,,709.7,20.56
,,,709.8,20.59
,,,709.9,20.64
,,,710,20.58
,,,710.1,20.61
,,,710.2,20.57
,,,710.3,20.57
,,,710.4,20.56
,,,710.5,20.6
,,,710.6,20.61
,,,710.7,20.6
,,,710.8,20.56
,,,710.9,20.55
,,,711,20.57
,,,711.1,20.6
,,,711.2,20.57
,,,711.3,20.61
,,,711.4,20.65
,,,711.5,20.62
,,,711.6,20.61
,,,711.7,20.55
,,,711.8,20.54
,,,711.9,20.57
,,,712,20.56
,,,712.1,20.6
,,,712.2,20.54
,,,712.3,20.56
,,,712.4,20.59
,,,712.5,20.62
,,,712.6,20.58
,,,712.7,20.53
,,,712.8,20.54
,,,712.9,20.52
,,,713,20.59
,,,713.1,20.59
,,,713.2,20.58
,,,713.3,20.55
,,,713.4,20.56
,,,713.5,20.55
,,,713.6,20.54
,,,713.7,20.57
,,,713.8,20.57
,,,713.9,20.54
,,,714,20.59
,,,714.1,20.56
,,,714.2,20.55
,,,714.3,20.59
,,,714.4,20.6
,,,714.5,20.58
,,,714.6,20.54
,,,714.7,20.55
,,,714.8,20.58
,,,714.9,20.56
,,,715,20.53
,,,715.1,20.54
,,,715.2,20.57
,,,715.3,20.58
,,,715.4,20.62
,,,715.5,20.63
,,,715.6,20.57
,,,715.7,20.55
,,,715.8,20.56
,,,715.9,20.58
,,,716,20.58
,,,716.1,20.59
,,,716.2,20.62
,,,716.3,20.63
,,,716.4,20.65
,,,716.5,20.57
,,,716.6,20.53
,,,716.7,20.57
,,,716.8,20.58
,,,716.9,20.64
,,,717,20.56
,,,717.1,20.59
,,,717.2,20.65
,,,717.3,20.59
,,,717.4,20.63
,,,717.5,20.63
,,,717.6,20.68
,,,717.7,20.67
,,,717.8,20.61
,,,717.9,20.63
,,,718,20.59
,,,718.1,20.59
,,,718.2,20.59
,,,718.3,20.58
,,,718.4,20.63
,,,718.5,20.58
,,,718.6,20.63
,,,718.7,20.61
,,,718.8,20.62
,,,718.9,20.61
,,,719,20.62
,,,719.1,20.63
,,,719.2,20.6
,,,719.3,20.6
,,,719.4,20.65
,,,719.5,20.62
,,,719.6,20.59
,,,719.7,20.58
,,,719.8,20.55
,,,719.9,20.57
,,,720,20.58
,,,720.1,20.59
,,,720.2,20.6
,,,720.3,20.53
,,,720.4,20.59
,,,720.5,20.6
,,,720.6,20.55
,,,720.7,20.55
,,,720.8,20.55
,,,720.9,20.59
,,,721,20.61
,,,721.1,20.62
,,,721.2,20.66
,,,721.3,20.68
,,,721.4,20.66
,,,721.5,20.67
,,,721.6,20.66
,,,721.7,20.66
,,,721.8,20.67
,,,721.9,20.66
,,,722,20.66
,,,722.1,20.73
,,,722.2,20.72
,,,722.3,20.68
,,,722.4,20.69
,,,722.5,20.73
,,,722.6,20.69
,,,722.7,20.66
,,,722.8,20.7
,,,722.9,20.7
,,,723,20.69
,,,723.1,20.72
,,,723.2,20.71
,,,723.3,20.7
,,,723.4,20.7
,,,723.5,20.69
,,,723.6,20.69
,,,723.7,20.68
,,,723.8,20.71
,,,723.9,20.69
,,,724,20.71
,,,724.1,20.71
,,,724.2,20.7
,,,724.3,20.75
,,,724.4,20.73
,,,724.5,20.7
,,,724.6,20.73
,,,724.7,20.72
,,,724.8,20.73
,,,724.9,20.74
,,,725,20.74
,,,725.1,20.74
,,,725.2,20.76
,,,725.3,20.75
,,,725.4,20.77
,,,725.5,20.76
,,,725.6,20.74
,,,725.7,20.72
,,,725.8,20.76
,,,725.9,20.78
,,,726,20.76
,,,726.1,20.75
,,,726.2,20.77
,,,726.3,20.74
,,,726.4,20.77
,,,726.5,20.77
,,,726.6,20.84
,,,726.7,20.76
,,,726.8,20.82
,,,726.9,20.81
,,,727,20.84
,,,727.1,20.79
,,,727.2,20.8
,,,727.3,20.79
,,,727.4,20.81
,,,727.5,20.83
,,,727.6,20.81
,,,727.7,20.84
,,,727.8,20.83
,,,727.9,20.82
,,,728,20.81
,,,728.1,20.81
,,,728.2,20.81
,,,728.3,20.85
,,,728.4,20.81
,,,728.5,20.88
,,,728.6,20.92
,,,728.7,20.87
,,,728.8,20.87
,,,728.9,20.85
,,,729,20.83
,,,729.1,20.86
,,,729.2,20.83
,,,729.3,20.89
,,,729.4,20.87
,,,729.5,20.82
,,,729.6,20.81
,,,729.7,20.81
,,,729.8,20.83
,,,729.9,20.88
,,,730,20.85
,,,730.1,20.92
,,,730.2,20.87
,,,730.3,20.84
,,,730.4,20.87
,,,730.5,20.88
,,,730.6,20.91
,,,730.7,20.85
,,,730.8,20.83
,,,730.9,20.93
,,,731,20.92
,,,731.1,20.94
,,,731.2,20.93
,,,731.3,20.92
,,,731.4,20.91
,,,731.5,20.93
,,,731.6,20.92
,,,731.7,20.97
,,,731.8,20.93
,,,731.9,20.97
,,,732,20.93
,,,732.1,20.91
,,,732.2,20.91
,,,732.3,20.95
,,,732.4,20.96
,,,732.5,20.91
,,,732.6,20.9
,,,732.7,20.89
,,,732.8,20.89
,,,732.9,20.9
,,,733,20.89
,,,733.1,20.89
,,,733.2,20.89
,,,733.3,20.94
,,,733.4,20.89
,,,733.5,20.98
,,,733.6,21.01
,,,733.7,20.95
,,,733.8,20.92
,,,733.9,20.98
,,,734,20.96
,,,734.1,20.92
,,,734.2,20.92
,,,734.3,20.95
,,,734.4,20.93
,,,734.5,20.91
,,,734.6,20.94
,,,734.7,20.93
,,,734.8,20.98
,,,734.9,20.98
,,,735,21
,,,735.1,20.95
,,,735.2,20.97
,,,735.3,20.99
,,,735.4,20.97
,,,735.5,21
,,,735.6,21.01
,,,735.7,21
,,,735.8,21.05
,,,735.9,21
,,,736,20.96
,,,736.1,21.01
,,,736.2,20.99
,,,736.3,20.97
,,,736.4,20.98
,,,736.5,21.03
,,,736.6,20.98
,,,736.7,21
,,,736.8,20.99
,,,736.9,20.96
,,,737,21
,,,737.1,20.95
,,,737.2,20.95
,,,737.3,20.91
,,,737.4,20.9
,,,737.5,20.92
,,,737.6,20.95
,,,737.7,20.96
,,,737.8,20.98
,,,737.9,20.95
,,,738,20.95
,,,738.1,20.95
,,,738.2,21.01
,,,738.3,21
,,,738.4,20.96
,,,738.5,20.99
,,,738.6,20.95
,,,738.7,21.01
,,,738.8,21.05
,,,738.9,20.99
,,,739,20.98
,,,739.1,20.94
,,,739.2,20.93
,,,739.3,20.92
,,,739.4,20.98
,,,739.5,20.98
,,,739.6,20.97
,,,739.7,21
,,,739.8,21.03
,,,739.9,20.95
,,,740,20.95
,,,740.1,20.96
,,,740.2,21
,,,740.3,20.96
,,,740.4,20.99
,,,740.5,20.98
,,,740.6,20.97
,,,740.7,21
,,,740.8,20.97
,,,740.9,20.99
,,,741,20.97
,,,741.1,20.95
,,,741.2,21.04
,,,741.3,21.05
,,,741.4,21
,,,741.5,21.01
,,,741.6,20.97
,,,741.7,21.02
,,,741.8,21
,,,741.9,20.96
,,,742,20.93
,,,742.1,20.92
,,,742.2,20.92
,,,742.3,20.97
,,,742.4,20.93
,,,742.5,20.94
,,,742.6,20.98
,,,742.7,20.95
,,,742.8,20.98
,,,742.9,21.01
,,,743,20.98
,,,743.1,20.99
,,,743.2,21.01
,,,743.3,20.99
,,,743.4,20.99
,,,743.5,20.97
,,,743.6,20.92
,,,743.7,20.95
,,,743.8,20.94
,,,743.9,20.96
,,,744,20.95
,,,744.1,20.94
,,,744.2,21.04
,,,744.3,20.96
,,,744.4,20.96
,,,744.5,20.95
,,,744.6,20.93
,,,744.7,20.93
,,,744.8,20.95
,,,744.9,20.95
,,,745,20.94
,,,745.1,20.97
,,,745.2,21.01
,,,745.3,20.93
,,,745.4,20.93
,,,745.5,20.97
,,,745.6,20.92
,,,745.7,20.95
,,,745.8,20.9
,,,745.9,20.94
,,,746,20.92
,,,746.1,20.99
,,,746.2,21.01
,,,746.3,20.96
,,,746.4,20.99
,,,746.5,21.04
,,,746.6,21
,,,746.7,21
,,,746.8,21.01
,,,746.9,21.05
,,,747,21.04
,,,747.1,21.03
,,,747.2,21.04
,,,747.3,21.09
,,,747.4,21.02
,,,747.5,21.06
,,,747.6,21.01
,,,747.7,21.08
,,,747.8,21.06
,,,747.9,21.09
,,,748,21.06
,,,748.1,21.05
,,,748.2,21.01
,,,748.3,21.02
,,,748.4,21.02
,,,748.5,21.02
,,,748.6,21.02
,,,748.7,21.02
,,,748.8,21.02
,,,748.9,21.02
,,,749,21.02
,,,749.1,21.02
,,,749.2,21.02
,,,749.3,21.02
,,,749.4,21.02
,,,749.5,21.03
,,,749.6,21.03
,,,749.7,21.02
,,,749.8,21.05
,,,749.9,21.05
,,,750,21
,,,750.1,21.04
,,,750.2,21.04
,,,750.3,21.04
,,,750.4,21.05
,,,750.5,21
,,,750.6,21.01
,,,750.7,20.98
,,,750.8,20.96
,,,750.9,21
,,,751,20.99
,,,751.1,20.98
,,,751.2,21.06
,,,751.3,21.07
,,,751.4,21.03
,,,751.5,20.96
,,,751.6,20.94
,,,751.7,20.99
,,,751.8,20.93
,,,751.9,20.94
,,,752,20.94
,,,752.1,20.97
,,,752.2,20.99
,,,752.3,20.98
,,,752.4,20.98
,,,752.5,20.95
,,,752.6,20.93
,,,752.7,20.92
,,,752.8,20.91
,,,752.9,20.91
,,,753,20.89
,,,753.1,20.91
,,,753.2,20.93
,,,753.3,20.93
,,,753.4,20.95
,,,753.5,20.92
,,,753.6,20.9
,,,753.7,20.89
,,,753.8,20.95
,,,753.9,20.9
,,,754,20.91
,,,754.1,20.92
,,,754.2,20.91
,,,754.3,20.9
,,,754.4,20.92
,,,754.5,20.91
,,,754.6,20.91
,,,754.7,20.92
,,,754.8,20.9
,,,754.9,20.89
,,,755,20.88
,,,755.1,20.87
,,,755.2,20.85
,,,755.3,20.89
,,,755.4,20.86
,,,755.5,20.87
,,,755.6,20.82
,,,755.7,20.87
,,,755.8,20.84
,,,755.9,20.8
,,,756,20.77
,,,756.1,20.75
,,,756.2,20.75
,,,756.3,20.83
,,,756.4,20.78
,,,756.5,20.82
,,,756.6,20.83
,,,756.7,20.8
,,,756.8,20.77
,,,756.9,20.82
,,,757,20.77
,,,757.1,20.79
,,,757.2,20.79
,,,757.3,20.75
,,,757.4,20.74
,,,757.5,20.76
,,,757.6,20.8
,,,757.7,20.79
,,,757.8,20.77
,,,757.9,20.74
,,,758,20.76
,,,758.1,20.75
,,,758.2,20.79
,,,758.3,20.79
,,,758.4,20.78
,,,758.5,20.79
,,,758.6,20.85
,,,758.7,20.8
,,,758.8,20.82
,,,758.9,20.86
,,,759,20.82
,,,759.1,20.78
,,,759.2,20.79
,,,759.3,20.83
,,,759.4,20.8
,,,759.5,20.78
,,,759.6,20.79
,,,759.7,20.85
,,,759.8,20.88
,,,759.9,20.85
,,,760,20.87
,,,760.1,20.86
,,,760.2,20.88
,,,760.3,20.79
,,,760.4,20.8
,,,760.5,20.85
,,,760.6,20.82
,,,760.7,20.81
,,,760.8,20.76
,,,760.9,20.79
,,,761,20.79
,,,761.1,20.77
,,,761.2,20.76
,,,761.3,20.85
,,,761.4,20.8
,,,761.5,20.8
,,,761.6,20.79
,,,761.7,20.83
,,,761.8,20.84
,,,761.9,20.85
,,,762,20.89
,,,762.1,20.82
,,,762.2,20.77
,,,762.3,20.75
,,,762.4,20.74
,,,762.5,20.74
,,,762.6,20.76
,,,762.7,20.75
,,,762.8,20.76
,,,762.9,20.73
,,,763,20.74
,,,763.1,20.77
,,,763.2,20.74
,,,763.3,20.78
,,,763.4,20.82
,,,763.5,20.79
,,,763.6,20.8
,,,763.7,20.78
,,,763.8,20.8
,,,763.9,20.78
,,,764,20.76
,,,764.1,20.76
,,,764.2,20.78
,,,764.3,20.81
,,,764.4,20.77
,,,764.5,20.79
,,,764.6,20.82
,,,764.7,20.79
,,,764.8,20.84
,,,764.9,20.81
,,,765,20.83
,,,765.1,20.77
,,,765.2,20.77
,,,765.3,20.76
,,,765.4,20.75
,,,765.5,20.76
,,,765.6,20.77
,,,765.7,20.74
,,,765.8,20.78
,,,765.9,20.76
,,,766,20.75
,,,766.1,20.78
,,,766.2,20.79
,,,766.3,20.83
,,,766.4,20.79
,,,766.5,20.77
,,,766.6,20.74
,,,766.7,20.72
,,,766.8,20.77
,,,766.9,20.67
,,,767,20.7
,,,767.1,20.72
,,,767.2,20.71
,,,767.3,20.69
,,,767.4,20.71
,,,767.5,20.71
,,,767.6,20.69
,,,767.7,20.72
,,,767.8,20.68
